"","X1","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","text1","favorited1","favoriteCount1","replyToSN1","created1","truncated1","replyToSID1","id1","replyToUID1","statusSource1","retweetCount1","isRetweet1","retweeted1","longitude1","latitude1","text2","favorited2","favoriteCount2","replyToSN2","created2","truncated2","replyToSID2","id2","replyToUID2","statusSource2","retweetCount2","isRetweet2","retweeted2","longitude2","latitude2","text3","favorited3","favoriteCount3","replyToSN3","created3","truncated3","replyToSID3","id3","replyToUID3","statusSource3","retweetCount3","isRetweet3","retweeted3","longitude3","latitude3","text4","favorited4","favoriteCount4","replyToSN4","created4","truncated4","replyToSID4","id4","replyToUID4","statusSource4","retweetCount4","isRetweet4","retweeted4","longitude4","latitude4","text5","favorited5","favoriteCount5","replyToSN5","created5","truncated5","replyToSID5","id5","replyToUID5","statusSource5","retweetCount5","isRetweet5","retweeted5","longitude5","latitude5","text6","favorited6","favoriteCount6","replyToSN6","created6","truncated6","replyToSID6","id6","replyToUID6","statusSource6","retweetCount6","isRetweet6","retweeted6","longitude6","latitude6","text7","favorited7","favoriteCount7","replyToSN7","created7","truncated7","replyToSID7","id7","replyToUID7","statusSource7","retweetCount7","isRetweet7","retweeted7","longitude7","latitude7","text8","favorited8","favoriteCount8","replyToSN8","created8","truncated8","replyToSID8","id8","replyToUID8","statusSource8","retweetCount8","isRetweet8","retweeted8","longitude8","latitude8","text9","favorited9","favoriteCount9","replyToSN9","created9","truncated9","replyToSID9","id9","replyToUID9","statusSource9","retweetCount9","isRetweet9","retweeted9","longitude9","latitude9","text10","favorited10","favoriteCount10","replyToSN10","created10","truncated10","replyToSID10","id10","replyToUID10","statusSource10","retweetCount10","isRetweet10","retweeted10","longitude10","latitude10"
"1",1,"AZ Diamondbacks & Dallas Cowboys only!!!",2197,144,16355,224,NA,"Lorie",2013-09-29 01:46:37,FALSE,FALSE,"lnorto5",NA,"en",1915870765,5,FALSE,"http://pbs.twimg.com/profile_images/769682362204499968/qzj9yjMO_normal.jpg","RT @delew38: @realDonaldTrump @LindaSuhler @DiamondandSilk @HillaryClinton @JudgeJeanine @Lrihendry @billclinton @WayneDupreeShow @kupajo32‚Ä¶",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661932470153216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,TRUE,FALSE,NA,NA,"RT @America_1st_: Remember when @HillaryClinton said she was waiting on Obama to be murdered? Spread it, cause MSM won't! #ClintonScandals‚Ä¶",FALSE,0,NA,2016-09-30 01:01:57,FALSE,NA,781660318049013760,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",54,TRUE,FALSE,NA,NA,"@JasonMillerinDC @LindaSuhler @nypost ya think? Duh!",FALSE,1,"JasonMillerinDC",2016-09-29 05:17:52,FALSE,781358852273037312,781362336787378176,1084375028,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"RT @Cut4: Few have more fun playing this game than Adrian Beltre: https://t.co/R83UhIOG1y

https://t.co/MvLq1k7Dz1",FALSE,0,NA,2016-09-29 03:43:47,FALSE,NA,781338658875899904,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",334,TRUE,FALSE,NA,NA,"@DiamondandSilk she needs to go away...like #CrookedHillary",FALSE,0,"DiamondandSilk",2016-09-29 03:31:18,FALSE,781329015802097664,781335517933686784,2908170952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"@WayneDupreeShow well shows how delusional she is too!",FALSE,0,"WayneDupreeShow",2016-09-28 20:28:37,FALSE,781123448403886080,781229146152185856,282695161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"RT @Cardinals: Diaz's 1st major league grand slam! That one was for you, Jose. #STLCards https://t.co/FUFPMp7RLK",FALSE,0,NA,2016-09-28 02:03:38,FALSE,NA,780951067374657536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4378,TRUE,FALSE,NA,NA,"I just told @nbcwashington who I think is winning. Cast your vote now! #Debates #NBC4DC https://t.co/gCIZDAtnEK",FALSE,0,NA,2016-09-28 00:37:28,FALSE,NA,780929384903430144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"@Giancarlo818 @MLBONFOX Ì†ΩÌ∏™Ì†ΩÌ≤îÌ†ΩÌπèÌ†ºÌøº",FALSE,0,"Giancarlo818",2016-09-27 05:52:12,FALSE,780638030868652032,780646198780628992,144374958,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"@FoxNews @LisaMarieBoothe @realDonaldTrump @HillaryClinton and no Geraldo...america doesn't care abt his taxes!!!!",FALSE,0,"FoxNews",2016-09-27 05:12:03,FALSE,780635919481135104,780636094689714176,1367531,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA
"2",2,"Tech junkie. Dance Monkey. Music Funky.",12684,340,445,706,"http://t.co/IJipyZ9tL5","Mitch Dawson",2009-03-09 16:25:29,FALSE,FALSE,"MLDawson8","Cleveland, OH USA","en",23454740,23,FALSE,"http://pbs.twimg.com/profile_images/775331866081628160/2pz8_YQ7_normal.jpg","Wake up America! #dumptrump #imwithher #strongertogether @hillaryclinton https://t.co/ArNuqn1wba https://t.co/c69QR5pqwk",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661931690160128,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",0,FALSE,FALSE,NA,NA,"Wake up America! #dumptrump #imwithher #strongertogether hillaryclinton https://t.co/I4hnSalM93",FALSE,0,NA,2016-09-30 01:08:13,FALSE,NA,781661895744978944,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",0,FALSE,FALSE,NA,NA,"RT @Madonna: Mess with my girl Rosie and you're messing with me!!! Cruelty never made anyone a winner. ‚ù§Ô∏è #rebelhearts4ever https://t.co/gv‚Ä¶",FALSE,0,NA,2016-09-27 10:24:41,FALSE,NA,780714772400603136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6264,TRUE,FALSE,NA,NA,"RT @jerryspringer: Hillary Clinton belongs in the White House. Donald Trump belongs on my show.",FALSE,0,NA,2016-09-27 03:46:52,FALSE,NA,780614658541715456,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",156684,TRUE,FALSE,NA,NA,"RT @HillaryClinton: #DebateNight https://t.co/x4oTfkIlHS",FALSE,0,NA,2016-09-27 03:45:28,FALSE,NA,780614307130343424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",37658,TRUE,FALSE,NA,NA,"RT @HuffingtonPost: Lie counter:
Trump: 16
Clinton: 0

https://t.co/bLUnI0IDnf https://t.co/5ifGS5QB8m",FALSE,0,NA,2016-09-27 03:32:38,FALSE,NA,780611076106903552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5566,TRUE,FALSE,NA,NA,"RT @HillaryClinton: RT this if you're proud to be standing with Hillary tonight. #debatenight https://t.co/91tBmKxVMs",FALSE,0,NA,2016-09-27 03:30:19,FALSE,NA,780610494042365952,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",82077,TRUE,FALSE,NA,NA,"RT @HillaryClinton: Not a single living president has endorsed Donald Trump. https://t.co/nGXxXTo3NI",FALSE,0,NA,2016-09-26 13:56:02,FALSE,NA,780405574093635584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5371,TRUE,FALSE,NA,NA,"I'm at E B Fitness Club in Cleveland, OH https://t.co/JZ06LP7NhS",FALSE,0,NA,2016-09-26 13:38:42,FALSE,NA,780401209349988352,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",0,FALSE,FALSE,-81.70417098,41.50042871,"I'm at @CedarPoint in Sandusky, OH https://t.co/mZYXiVXwdH",FALSE,0,NA,2016-09-24 22:04:02,FALSE,NA,779803605197025280,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">Foursquare</a>",0,FALSE,FALSE,-82.67911434,41.47839321
"3",3,NA,23579,1661,7014,2875,NA,"william bermudez",2012-06-15 18:23:18,FALSE,FALSE,"WilliamWilberca",NA,"es",609322274,171,FALSE,"http://pbs.twimg.com/profile_images/491548984746733568/k1Xp6uxc_normal.jpeg","RT @nidamahmoed: Thank u @HillaryClinton for demolishing a vain &amp; unkind man with ur arguments. I learn frm u the courage &amp; made me to prou‚Ä¶",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661931136512000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,TRUE,FALSE,NA,NA,"RT @nidamahmoed: #PAF Spokesperson: ""No #India aircraft crossed or even near Pak boundary / border. #SurgicalStrikes claim by India based o‚Ä¶",FALSE,0,NA,2016-09-30 01:08:00,FALSE,NA,781661842380816384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2,TRUE,FALSE,NA,NA,"RT @nidamahmoed: A graffiti near Jamia Masjid Islamabad (South #Kashmir ). #KashmirUnrest https://t.co/jtwkKjvBW7",FALSE,0,NA,2016-09-30 01:07:46,FALSE,NA,781661784960798720,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @pdiscoveryuk: In the Beginning - Leadership starts with values - @Bob_Achieve  #Leadership https://t.co/udG29frBbP https://t.co/Ze7iHVM‚Ä¶",FALSE,0,NA,2016-09-30 01:02:29,FALSE,NA,781660454649262080,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",7,TRUE,FALSE,NA,NA,"RT @BancoMundialLAC: ¬øC√≥mo pueden los pa√≠ses de @A_delPacifico y Argentina mejorar su #Integraci√≥n con el mundo? Evento online 6/10: https:‚Ä¶",FALSE,0,NA,2016-09-30 01:02:06,FALSE,NA,781660355932090368,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",21,TRUE,FALSE,NA,NA,"RT @pdiscoveryuk: 30 Days to an Engaged and Motivated Team - Free e-book!  - People Development Network - https://t.co/HWos38wS0f https://t‚Ä¶",FALSE,0,NA,2016-09-30 01:01:37,FALSE,NA,781660237933776896,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",71,TRUE,FALSE,NA,NA,"RT @incarural: DG @linosma en recorrido por stands compartiendo con productores participantes del #ForoGlobalAgroalimentario 2016 @CNAgrope‚Ä¶",FALSE,0,NA,2016-09-30 01:00:42,FALSE,NA,781660004810125312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",10,TRUE,FALSE,NA,NA,"RT @ExtensionismoMx: #Arraigate #SERJoven Hoy inicia el ""Seminario de cultura emprendedora"" en #Saltillo #Coahuila J√≥venes futuro del agro.‚Ä¶",FALSE,0,NA,2016-09-30 01:00:29,FALSE,NA,781659951408250880,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",11,TRUE,FALSE,NA,NA,"RT @cristiancrespoj: LA FIRMA DE LA PAZ SE CUIDA CON GUERRA. Al mejor estilo de la #Cuba y #Venezuela Castrochavista hay agresiones contra‚Ä¶",FALSE,0,NA,2016-09-30 00:23:19,FALSE,NA,781650596180942848,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",382,TRUE,FALSE,NA,NA,"RT @SoyLibre333: #DiosdadoNarcoMoribundo .@MarcoRubio: Diosdado Cabello es el peor CRIMINAL que tiene Venezuela
@copipega
@NaranjaRA
https:‚Ä¶",FALSE,0,NA,2016-09-30 00:22:58,FALSE,NA,781650508968845312,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",499,TRUE,FALSE,NA,NA
"4",4,NA,3517,37,2233,22,NA,"rhonda wall",2012-03-19 19:55:28,FALSE,FALSE,"rhondawall4",NA,"en",529676113,1,FALSE,"http://pbs.twimg.com/profile_images/544604802236170240/M_NNeTSi_normal.jpeg","RT @HillaryClinton: ""Men and women.
Young and old.
Gay and straight.
Native-born and immigrant.

That's who the hell we are."" https://t.co/‚Ä¶",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661930666782720,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2747,TRUE,FALSE,NA,NA,"RT @HillaryClinton: ‚ÄúThis is not me just going through the motions here.

I really, really, really want to elect Hillary.‚Äù ‚Äî@POTUS: https:/‚Ä¶",FALSE,0,NA,2016-09-30 01:08:03,FALSE,NA,781661856112967680,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1928,TRUE,FALSE,NA,NA,"RT @HillaryClinton: We have to face the hard truths about race in America. https://t.co/2dg5oSRsJP",FALSE,0,NA,2016-09-30 01:07:44,FALSE,NA,781661776693882880,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1008,TRUE,FALSE,NA,NA,"RT @Fahrenthold: NEW: @realdonaldtrump's Fdn, totally reliant on other people's $, lacks state certification to raise $ from others. https:‚Ä¶",FALSE,0,NA,2016-09-30 01:07:31,FALSE,NA,781661720855076864,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2264,TRUE,FALSE,NA,NA,"RT @HillaryClinton: Only one candidate in this election has actual plans to help middle-class families: https://t.co/nxHZj6xuAy https://t.c‚Ä¶",FALSE,0,NA,2016-09-30 01:06:44,FALSE,NA,781661523798360064,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",586,TRUE,FALSE,NA,NA,"RT @HillaryClinton: ""I will not raise taxes on anyone making less than $250,000.‚Äù ‚ÄîHillary https://t.co/zq9Xx6wg2e",FALSE,0,NA,2016-09-30 01:06:13,FALSE,NA,781661395284795392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1758,TRUE,FALSE,NA,NA,"RT @HillaryClinton: Trump ""can run his campaign however he chooses...I‚Äôm going to keep talking about the stakes in this election.‚Äù https://‚Ä¶",FALSE,0,NA,2016-09-30 01:06:05,FALSE,NA,781661361394839552,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",601,TRUE,FALSE,NA,NA,"RT @HillaryClinton: Barack&amp;
Michelle&amp;
Joe&amp;
Bernie&amp;
Elizabeth&amp;
You?

https://t.co/tTgeqxNqYm https://t.co/myxRlsyFOb",FALSE,0,NA,2016-09-29 20:29:28,FALSE,NA,781591747344338944,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3570,TRUE,FALSE,NA,NA,"RT @HillaryClinton: The images from the train derailment in NJ are horrifying. My prayers are with those who lost loved ones and the dozens‚Ä¶",FALSE,0,NA,2016-09-29 17:57:05,FALSE,NA,781553398726393856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1790,TRUE,FALSE,NA,NA,"RT @HillaryClinton: ""She‚Äôs tough. She doesn‚Äôt back down.

Trump responds to criticism with the petulance of verbal spit wads."" https://t.co‚Ä¶",FALSE,0,NA,2016-09-29 17:56:49,FALSE,NA,781553333152653312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1578,TRUE,FALSE,NA,NA
"5",5,"Civil Rights Lawyer ‚òÆ Lover of the World",104073,2860,7389,1318,NA,"artemis33",2008-12-17 02:54:40,FALSE,FALSE,"artemis33","Bainbridge Island, WA","en",18180407,680,FALSE,"http://pbs.twimg.com/profile_images/775004079940435968/QA0TYGYP_normal.jpg",".@Lawrence .@GuardianUS .@HillaryClinton .@POTUS #NoDAPL #StandingRock https://t.co/GZraHAGMiM",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661929051860992,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"#StandingRock #NoDAPL  .@GuardianUS  .@Lawrence .@POTUS .@HillaryClinton https://t.co/PcRn6W2eYk",FALSE,0,NA,2016-09-30 01:07:23,FALSE,NA,781661688273571840,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"RT @notaxiwarrior: Threat of deadly force against unarmed Protectors https://t.co/7VppUMo7v6",FALSE,0,NA,2016-09-30 01:04:41,FALSE,NA,781661006002913280,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",199,TRUE,FALSE,NA,NA,".@POTUS .@HillaryClinton .@GuardianUS .@Lawrence #NoDAPL #StandingRock https://t.co/SyKF69vkac",FALSE,0,NA,2016-09-30 01:04:31,FALSE,NA,781660966463299584,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0,FALSE,FALSE,NA,NA,"RT @notaxiwarrior: From a protector. All had gone to pray over desecrated graves when police attacked many women n children Warriors immedi‚Ä¶",FALSE,0,NA,2016-09-30 01:02:42,FALSE,NA,781660508734623744,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",146,TRUE,FALSE,NA,NA,"RT @notaxiwarrior: https://t.co/77P0C704CY",FALSE,0,NA,2016-09-30 01:02:36,FALSE,NA,781660481572315136,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",124,TRUE,FALSE,NA,NA,"RT @notaxiwarrior: Under cover mercenary that was in camp attempting to incite us to violence n reporting back to his boss https://t.co/G5n‚Ä¶",FALSE,0,NA,2016-09-30 01:02:22,FALSE,NA,781660425217728512,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",80,TRUE,FALSE,NA,NA,"#NoDAPL #StandingRock https://t.co/D57TMa9S4p",FALSE,1,NA,2016-09-30 01:02:18,FALSE,NA,781660407115030528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1,FALSE,FALSE,NA,NA,"RT @notaxiwarrior: Civil rights attorney at Standing Rock working pro bono asks for additional attorneys to join the camp. 

https://t.co/b‚Ä¶",FALSE,0,NA,2016-09-30 01:00:24,FALSE,NA,781659931795533824,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",61,TRUE,FALSE,NA,NA,"RT @notaxiwarrior: https://t.co/p69q7FbrXK It's become apparent that facebook n tweeter are cooperating with the authorities in blocking ou‚Ä¶",FALSE,0,NA,2016-09-30 01:00:13,FALSE,NA,781659885444358144,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",47,TRUE,FALSE,NA,NA
"6",6,NA,16828,325,7493,227,NA,"Kathy Duncan",2016-02-25 01:08:41,FALSE,FALSE,"KathyDu19806035",NA,"en",702661458329411584,71,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png","RT @mfbusto11: @mcuban @KathyDu19806035 @realDonaldTrump I don't know many golfers who r playing any of his courses",FALSE,0,NA,2016-09-30 01:08:47,FALSE,NA,781662038737158144,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @mfbusto11: @sallykohn @KathyDu19806035 @HillaryClinton I'm ecstatic about a Madame POTUS! My 21yr old dotr  now knows u work hard n goo‚Ä¶",FALSE,0,NA,2016-09-30 01:08:21,FALSE,NA,781661928703787008,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @HillaryClinton: Born before women could vote, Ruline just cast her ballot for Hillary in Iowa today. Join her: https://t.co/tTgeqxNqYm‚Ä¶",FALSE,0,NA,2016-09-30 01:05:25,FALSE,NA,781661192813240320,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",2957,TRUE,FALSE,NA,NA,"RT @Hilary_Weaver: ""If you have clout you need to use it.""-#SallyField",FALSE,0,NA,2016-09-30 01:03:56,FALSE,NA,781660818727469056,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @sallykohn: ""She is breaking ground so the women who follow will know where to put their feet."" -- #SallyField on @HillaryClinton",FALSE,0,NA,2016-09-30 01:03:20,FALSE,NA,781660669556973568,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",24,TRUE,FALSE,NA,NA,"RT @HillaryPix: #SallyField #OHIO #ShesWithHer @HillaryClinton https://t.co/21LD3VwVcT",FALSE,0,NA,2016-09-30 01:03:07,FALSE,NA,781660614141865984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",13,TRUE,FALSE,NA,NA,"RT @LibAmericaOrg: WATCH: Gary Johnson Panics, Can‚Äôt Name Even ONE World Leader https://t.co/fC8qfN63U8",FALSE,0,NA,2016-09-30 01:02:26,FALSE,NA,781660443479801856,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @StopNuclearWar: New York attorney general expands investigation of Donald Trump Foundation https://t.co/YWRyxbgOWS #DirtyDonald",FALSE,0,NA,2016-09-30 01:02:18,FALSE,NA,781660406569897984,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6,TRUE,FALSE,NA,NA,"RT @ericaneveau: Actor James Woods peddles bogus quote from Hillary Clinton's 'It Takes a Village' | PunditFact https://t.co/IAc8gZISbl",FALSE,0,NA,2016-09-30 01:02:11,FALSE,NA,781660378203820032,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1,TRUE,FALSE,NA,NA,"RT @riotwomennn: Just tweeted a video of Trump bragging about his superior genetics &amp; german blood.  Watch, then read 1990 article. https:/‚Ä¶",FALSE,0,NA,2016-09-30 01:00:45,FALSE,NA,781660016986185728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",14,TRUE,FALSE,NA,NA
"7",7,NA,4175,97,215,173,NA,"Dan",2009-10-07 19:44:43,FALSE,FALSE,"dalsx1",NA,"en",80662581,6,FALSE,"http://pbs.twimg.com/profile_images/2794537271/751fcd7ff0549d1e52289bf0928af6e0_normal.jpeg","@markknoller @HillaryClinton they're only coming out to see Obama's not to support Killary",FALSE,0,"markknoller",2016-09-30 01:08:21,FALSE,781606129763844096,781661928649265152,31127446,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@cynthiakirk924 @Bidenshairplugz @JimHumbert snappy",FALSE,0,"cynthiakirk924",2016-09-29 20:40:20,FALSE,781561317522018304,781594481321775104,7.33045089942e+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@politico @BretBaier @GovGaryJohnson does anyone still read that paper or read, period in Detroit?",FALSE,0,"politico",2016-09-29 20:37:43,FALSE,781586362935934976,781593823726141440,9300262,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@TwitchyTeam @driverminnie you're British, right?? Then STFU. https://t.co/CSdpXi9ItL",FALSE,0,"TwitchyTeam",2016-09-29 20:36:31,FALSE,NA,781593523296563200,469194846,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@TwitchyTeam @driverminnie you're British, right?? Then STFU.",FALSE,0,"TwitchyTeam",2016-09-29 20:36:31,FALSE,781586853501829120,781593523292368896,469194846,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@markknoller @ArmyFortLee https://t.co/rC9YOYbb8N",FALSE,0,"markknoller",2016-09-29 11:04:05,FALSE,781232735767724032,781449463709794304,31127446,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@markknoller @ArmyFortLee @CNN I think I have a test pattern to watch instead",FALSE,0,"markknoller",2016-09-28 19:12:26,FALSE,781194773730299904,781209972864581632,31127446,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@ShaunKing big fucking liar shaun",FALSE,1,"ShaunKing",2016-09-27 13:46:11,FALSE,780383676148350976,780765481959624704,755113,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@LakeshaMartin93 yikes just quit trying.",FALSE,0,"LakeshaMartin93",2016-09-27 00:56:50,FALSE,780431832504467456,780571869397282816,718891881141108736,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA,"@PolitiBunny https://t.co/E3QQhq1QmX",FALSE,0,"PolitiBunny",2016-09-27 00:44:16,FALSE,780478108042457088,780568707022065664,35051304,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0,FALSE,FALSE,NA,NA
